item_base;item_add;support;confidence;lift
['Incêndio', 'Noite'];['Demais falhas mecânicas ou elétricas'];0.0056895441208044085;0.8641304347826086;21.183323798627
['Incêndio', 'Nublado'];['Demais falhas mecânicas ou elétricas'];0.00246904744865097;0.851851851851852;20.88232618583496
['Incêndio'];['Demais falhas mecânicas ou elétricas', 'Reta'];0.013150361411293209;0.7255676209279368;22.87277240208925
['Incêndio'];['Sem Vítimas', 'Demais falhas mecânicas ou elétricas'];0.015028984470049382;0.8292201382033564;42.01883224339256
['Incêndio', 'Simples'];['Demais falhas mecânicas ou elétricas'];0.007926000143133185;0.8486590038314176;20.804056597432275
['Incêndio', 'Tarde'];['Demais falhas mecânicas ou elétricas'];0.005904243898947971;0.8753315649867374;21.457908697473123
['Incêndio', 'domingo'];['Demais falhas mecânicas ou elétricas'];0.0022543476705074073;0.875;21.449780701754385
['Incêndio', 'quarta-feira'];['Demais falhas mecânicas ou elétricas'];0.0021291061332569957;0.815068493150685;19.98061763999039
['Incêndio', 'quinta-feira'];['Demais falhas mecânicas ou elétricas'];0.0018965147069348028;0.8760330578512396;21.475105118167317
['Incêndio', 'segunda-feira'];['Demais falhas mecânicas ou elétricas'];0.0018965147069348028;0.8346456692913385;20.460533222820832
['Incêndio', 'sexta-feira'];['Demais falhas mecânicas ou elétricas'];0.002898447004938095;0.8852459016393442;21.700949094046592
['Incêndio', 'sábado'];['Demais falhas mecânicas ou elétricas'];0.002308022615043298;0.8896551724137932;21.80903811252269
['terça-feira', 'Incêndio'];['Demais falhas mecânicas ou elétricas'];0.0022543476705074073;0.8571428571428572;21.012030075187972
['Derramamento de carga', 'Simples'];['Sem Vítimas'];0.0010377155943605526;0.7532467532467533;4.189518114485773
['Incêndio', 'Dupla'];['Sem Vítimas'];0.007317684105059758;0.9533799533799534;5.30264825896232
['Incêndio', 'Manhã'];['Sem Vítimas'];0.004616045230086596;0.9626865671641791;5.354411146575808
['Incêndio', 'Múltipla'];['Sem Vítimas'];0.0010556072425391826;0.9516129032258064;5.292820020608694
['Incêndio', 'Noite'];['Sem Vítimas'];0.006369426751592357;0.9673913043478262;5.380578642910608
['Incêndio', 'Nublado'];['Sem Vítimas'];0.0027910971158663137;0.962962962962963;5.355948445211059
['Incêndio'];['Sem Vítimas', 'Reta'];0.014617476561940885;0.8065153010858834;6.359728161440773
['Incêndio', 'Simples'];['Sem Vítimas'];0.009035282330208259;0.9674329501915708;5.380810274863895
['Incêndio', 'Sol'];['Sem Vítimas'];0.0010556072425391826;0.9218749999999998;5.127419394964671
['Incêndio', 'Tarde'];['Sem Vítimas'];0.0064231016961282476;0.9522546419098143;5.296389336811956
['Incêndio', 'domingo'];['Sem Vítimas'];0.00246904744865097;0.9583333333333334;5.330198693070621
['Incêndio', 'quarta-feira'];['Sem Vítimas'];0.00246904744865097;0.9452054794520548;5.257182272617598
['Incêndio', 'quinta-feira'];['Sem Vítimas'];0.002093322836899735;0.9669421487603305;5.378080463579698
['Incêndio', 'segunda-feira'];['Sem Vítimas'];0.0021291061332569957;0.937007874015748;5.211587630061517
['Incêndio', 'sexta-feira'];['Sem Vítimas'];0.0031847133757961785;0.9726775956284153;5.409980711997551
['Incêndio', 'sábado'];['Sem Vítimas'];0.0025406140413654905;0.9793103448275863;5.446871707941432
['terça-feira', 'Incêndio'];['Sem Vítimas'];0.0025227223931868605;0.9591836734693878;5.33492823938213
